index,bwd_byts_b_avg_median_443,bwd_byts_b_avg_max_5228,flow_iat_min_max_443,fwd_iat_mean_median_443,flow_byts_s_median_443,bwd_header_len_mean_80,subflow_bwd_pkts_mean_80,tot_bwd_pkts_mean_80,flow_iat_std_median_443,bwd_byts_b_avg_max_443,fwd_pkts_s_median_443,bwd_pkt_len_std_median_443,bwd_blk_rate_avg_mean_443,bwd_pkt_len_mean_max_443,fwd_iat_std_median_443,flow_pkts_s_median_443,bwd_byts_b_avg_sum_80,bwd_seg_size_avg_max_443,bwd_iat_std_median_443,bwd_blk_rate_avg_median_443,hash,malicious,family
101,4104.5,6745.0,1991.0,28740.375,25506.70135776286,80.0,4.0,4.0,45553.13857049203,26477660.5,36.75839929423873,518.5036295348668,2904278.461589029,1493.6355752501088,68967.8881988681,71.07566292462906,0.0,1493.6355752501088,67312.79600860518,785835.8456942524,04038F67DDE7CDBB98DA7B38AF4A9F3988C7B00D9D12B3348E8392A1B3DFDE82,1.0,gappusin
102,4601.5,6746.0,2135.0,10149.37777777778,63140.69507059538,100.0,5.0,5.0,17972.765728323837,6911043.0,75.24720790362306,460.461034067956,3325169.1323647858,1491.958500669344,22686.433659648,151.26077578841785,0.0,1491.958500669344,19105.58372376614,2091347.74723897,04071CD6C95897C343968F44BEC7B97CA3FD8AEFBD616354786AAB6B372D7236,1.0,gappusin
103,4599.0,6745.0,1858.0,10343.265734265737,67580.58527813709,80.0,4.0,4.0,14123.669800003734,26477664.0,81.17551982440494,467.7036225921567,4681099.307101711,1493.6357655502393,19422.14182466053,165.69668994258603,0.0,1493.6357655502393,18837.47847399873,855592.8725952674,041AD9EC8E8BD48FA48DAB6C253E8C0C25389DEB57975302D0A3BC2ECC65E249,1.0,smsreg
108,4605.0,6746.0,2023.0,11685.529411764706,66918.52723500448,100.0,5.0,5.0,20990.98760607922,6910956.0,72.24128589488893,445.8962953118578,3084272.110870409,1491.9586680053546,27555.14253061764,164.56913202775155,0.0,1491.9586680053546,29394.138122504013,1171249.729346692,045952D31AAEF61AA31001C8A09F4130FED11D1BD18F8904BB036A07862E8996,1.0,gappusin
111,4147.0,6746.0,2297.0,12748.272727272728,51431.66506256016,100.0,5.0,5.0,16789.78434506549,26477664.0,77.9058896852602,472.0708736219829,2714777.518911116,1492.8215935879302,23972.56274751604,165.74055496916353,0.0,1492.8215935879302,21488.558752275592,1930130.321406219,048CBFF849EF3506B76042938E29229875B5E5FEFB66132510C942C7EA7A47CA,1.0,gappusin
113,4606.0,6717.0,2036.0,12352.8,54031.448645031785,80.0,4.0,4.0,18456.207657554285,5006450.0,67.47941877727294,549.6341091846818,3034080.7463566223,1491.9538152610442,24397.686114670792,135.26644008049945,0.0,1491.9538152610442,19877.598404136144,2247500.086502197,0491887F52C410E6692659AA3174A0CB75A0943523996C60C51CB0DC6857DFBA,1.0,gappusin
114,4600.0,6746.0,1937.0,12450.454545454546,44063.46870435991,100.0,5.0,5.0,19726.449113816707,26477663.0,81.94706219782022,496.6698330651088,2924286.4340393394,1493.6748497947422,23916.241884729483,165.77942043818274,0.0,1493.6748497947422,21994.27223824421,729078.9987419201,04ADDEB215C41752AB6E6D758ABDDF991E9A863C1093B630E2D4D2ABF879802C,1.0,gappusin
115,4601.5,6746.0,2038.0,8077.25,79563.0907384315,80.0,4.0,4.0,15770.101159682335,6911043.0,98.14030023144096,472.5719316419154,3623008.372943256,1491.958500669344,17258.50756959145,207.787012781367,0.0,1491.958500669344,14714.760876973936,1992145.5973485245,04B0EF8231E1992384FB5F42E60EAEBE435D64E24F286274FC7ECA2A9B841F9F,1.0,gappusin
116,4413.0,6747.0,2010.0,10761.222222222224,75349.03778772033,80.0,4.0,4.0,17179.0,5006450.0,81.67335815057127,445.5922333913924,3687912.178621459,1491.7587253414265,22119.18564312638,186.06959002667,0.0,1491.7587253414265,20599.7726120615,1945838.8375165125,04B15957CE8F78DC0FE1FDDB768FC225A0744F47681A1D5C67D8B6E4D604E238,1.0,gappusin
120,4605.5,6746.0,2228.0,14216.188253968254,60170.77528930758,80.0,4.0,4.0,22305.59427673271,6911043.0,70.55327691457444,478.3090054806182,2916861.4771384005,1491.9583333333333,31524.034118736447,139.31268141596,0.0,1491.9583333333333,28760.12773631775,2091792.3947149925,04F2745CD105D18990B13A232BFA4A43083EA7EBAD8973450B51B198AAEF1450,1.0,gappusin
122,4618.0,6746.0,2027.0,13393.255555555555,51574.71293403195,120.0,6.0,6.0,24476.970124991854,6931865.0,72.78911092068202,500.02860586160114,3489027.16026094,1491.958500669344,30870.97831311399,149.20648143503524,0.0,1491.958500669344,29382.824069642957,3161435.6872435226,050901A70C413D92DDEED980E312EDD255BDC24C8B2CEA6C9B06DE224111CE7F,1.0,gappusin
123,0.0,6716.0,25638.0,31030.9375,14606.543647941277,112.5,5.625,5.625,36904.69191652966,26655997.0,33.513814565261015,432.47214939230486,1549086.0690245884,1479.5819075526988,49033.36613012101,70.33885650887402,15372.0,1479.5819075526988,45767.45443202341,0.0,0540690863504028CFCE26D1616759F9EE345A095388962ECB13CDC47496C136,1.0,dowgin
124,4605.0,6745.0,2093.0,70574.31428571428,14026.94936857254,100.0,5.0,5.0,122327.87056696232,26477664.0,14.5494179965304,494.8777356002404,4263683.996371699,1493.6749041676862,164807.94073363388,28.98276715025014,0.0,1493.6749041676862,161071.96174522396,2346168.661295768,0554C0C594C480497ACE60AF4B91BBBEA9B3ACD78C1C1D26E367EAC7CBE755D8,1.0,gappusin
125,0.0,6747.0,12015.0,28846.0,17106.07415381143,80.0,4.0,4.0,30956.35093064681,26655996.5,38.05207214672879,432.47214939230486,3483672.564359811,1493.625918124865,43153.880931897365,80.33215230976077,0.0,1493.625918124865,40992.34781706893,0.0,055766F079E9358B153E469E1D832B8A4AC202867556A883D616C09A67B06751,1.0,gappusin
126,4598.5,6745.0,2041.0,12979.013888888889,49025.05034880192,80.0,4.0,4.0,17910.07045549449,26477660.5,72.3598187852179,487.70795590154967,2889215.7252188497,1492.931443943264,23479.23848417225,163.58448479328416,0.0,1492.931443943264,21958.55223191861,1505326.5798620596,059093225DACF4AB283DC2C694E8CABA2EF165917EEE0BFE6F5F5CDF045E0A83,1.0,plankton
130,0.0,6746.0,33060.0,29768.75,16412.61262957697,100.0,5.0,5.0,36185.21422124864,26655996.5,33.68268321436437,432.47214939230486,1901142.2031527164,1493.625918124865,50573.99421624097,72.99235699384509,0.0,1493.625918124865,47799.820755253626,0.0,05CC1F1A2E87E1C388CA137CC7BE129213B598CDF94A9E756E10989C378F40CF,1.0,gappusin
138,0.0,6827.0,304761.0,24082.0625,18002.745838752155,80.0,4.0,4.0,29737.833128471728,26655971.0,37.80291520396694,432.47214939230486,3156030.9181609303,1492.6158393639791,41393.78725576238,92.31201895868476,0.0,1492.6158393639791,39693.14635671857,0.0,06227502480A38EADFEFF2FD43C5AE1FBE3DEFF9AED12BFF14DB34EE5F0B0828,1.0,wooboo
140,0.0,6747.0,30133.0,26500.125,19384.19162854753,80.0,4.0,4.0,29966.99753643607,5005792.0,40.75846983646796,432.47214939230486,1417465.923904186,1487.3125763125763,41702.25220967538,87.2279864107979,0.0,1487.3125763125763,39724.19497261364,0.0,0653CF092A3730025A0C2CAC0B7A5702475FEEBA459F937AC906015F0E97D37A,1.0,plankton
141,4618.0,6746.0,2535.0,12203.0,56621.12037536062,100.0,5.0,5.0,20332.987944540622,6911043.0,78.18200771395809,484.3261193974114,3238741.3811159343,1491.9583333333333,29112.986397116285,163.0901287553648,0.0,1491.9583333333333,26581.41548739664,1620200.363649328,0671F46ACE63398020BA75F555F970A5EC0C733CD2844E1ED0631CAE0A4DBC64,1.0,gappusin
142,4602.0,6746.0,2091.0,11520.651785714286,76090.4794537292,80.0,4.0,4.0,15098.5956598578,26477659.5,95.51638262499053,488.4045236933604,4001413.567113362,1492.820744931636,20037.60215960307,180.12391641338755,0.0,1492.820744931636,17811.768538818193,2462023.944692244,0675B3A2CF1A7F54E100E1EE9EB701FF8540896835C16E03EAA57500C95BBB37,1.0,leadbolt
144,4619.0,6716.0,23243.0,25919.3,28869.1220965944,260.0,13.0,13.0,27740.21268769221,26656000.5,41.33142290311915,617.7791858334008,7202993.984654933,1493.1986340199228,38367.929237479344,87.14889052758598,69528.0,1493.1986340199228,35828.123891680865,8398181.818181818,068366BEB6107D3E4814E8D8AFB6E4CEE261EB04C7C1CD7D25461959D1387853,1.0,dowgin
147,4165.25,6745.0,2420.0,8592.493055555555,84844.27244037035,80.0,4.0,4.0,14009.311152510258,5006334.0,97.65447567023372,453.4173655246393,3368169.183428066,1491.869397993311,18517.240679743754,186.64721794045005,0.0,1491.869397993311,17723.72045204975,1949739.7445673305,06C7F2A2EF73CB32459155480B7D01E8C14CD2D5053A0C0D4E0B91A758BEC679,1.0,gappusin
149,4604.5,6747.0,2312.0,11234.811059907834,73113.7616667795,100.0,5.0,5.0,22178.36525705933,6911101.0,85.20221599880222,484.56868102552727,3402771.3158248463,1491.869397993311,22311.288615841004,164.42958071565613,0.0,1491.869397993311,18630.186305665746,2101482.0875804317,06E785A7D05A3DF6C77042548E5F88AB8FCA57C2B9DD86817DB784A49A175373,1.0,gappusin
150,4085.5,6746.0,2060.0,9400.129032258064,102987.92116973936,86.66666666666667,4.333333333333333,4.333333333333333,15182.417396391917,6911043.0,97.71708461078065,483.7608839348669,3162529.356668423,1491.9583333333333,21462.3096332475,209.19043302419635,0.0,1491.9583333333333,19723.98538375764,2406568.1915961565,06EF0B292C5500BDC445791E14B6AF90DD920FA4CC9B1EF7100FF5BD0308F98C,1.0,dowgin
154,4600.0,6745.0,2112.0,15818.041666666668,45262.43659528586,100.0,5.0,5.0,29439.19131520174,6910868.0,58.13212421410084,465.21947332599,3204505.917131556,1489.599766822119,38976.168108088284,131.81835258266238,0.0,1489.599766822119,32368.299466950324,924806.6948345078,0758B31AA1BC0B1F340617DCB9117AA73CF628173A610CDF09B23A678AACEAD3,1.0,gappusin
156,3928.6666666666665,6748.0,2038.0,25803.86363636364,29208.92494929006,110.0,5.5,5.5,51128.922750059945,6911042.0,38.27694844389483,453.93228355491,3820269.550493459,1491.9275435073628,50650.01621223419,79.49827753732002,0.0,1491.9275435073628,50455.44399963199,1925025.804635451,076B1C3E23178FD457B55414CEC1260B212BAD0F505A3F58C59119A11E34C176,1.0,gappusin
157,4603.5,6746.0,1993.0,11258.28125,63490.21859617192,80.0,4.0,4.0,20344.152719672617,5006363.0,87.00954412115827,482.0220186087184,3612941.64994796,1491.7180859963191,28932.98394291862,181.40455806897955,0.0,1491.7180859963191,23599.59297730337,2901361.2202797728,07778E2C0072DEF0DE52A3E5974DE777F094F632683BB284E23B1B50EC7D804B,1.0,gappusin
160,4618.0,6746.0,1910.0,39247.21256684492,20140.204478161144,100.0,5.0,5.0,58576.009881553866,3514983.5,26.467895523024325,591.0320876578469,2683600.454873552,1491.915167620605,95837.24472855795,55.39348453802613,0.0,1491.915167620605,75148.11203155926,3006772.5253948485,078E0AE6E398798FBAB485EC894BE593AC2F064A280BAB6EDACC8C7579BBBA70,1.0,gappusin
165,4336.75,6746.0,2309.0,11599.45619047619,62834.97458293532,100.0,5.0,5.0,19324.056279981945,6911101.0,79.27107811103875,467.8123065940933,3247431.607398485,1491.9586680053546,22112.7202408831,159.23290125507384,0.0,1491.9586680053546,20702.22179212185,2031114.1823191529,07F287CB5D7CB3DB51B7BB39D0225DEA953D387F34B3AFDBB7061A0C857F3B32,1.0,kuguo
166,4599.0,6745.0,2096.0,12463.163333333334,65931.69035110611,80.0,4.0,4.0,19058.47836537989,6932822.0,75.03654416511304,494.4023353733768,3774856.64138908,1492.376141078838,23580.230417304625,143.75214923886688,0.0,1492.376141078838,22980.413207708814,1340085.382404958,07F71E1FDC1CBAD782C4E9A15B38CC15AA3D4DE15168A17E35B70CFCE73A8A92,1.0,leadbolt
167,4598.5,6745.0,2045.0,10983.75,60258.45163746232,80.0,4.0,4.0,14926.91107893072,26477660.5,84.80640002352311,462.4719816015568,2505530.090933555,1493.674713862382,20307.570285454945,183.4797474212572,0.0,1493.674713862382,18422.063074608828,681222.2232256298,07FCFD674D7A1A23EBB3DCAA2BDE5F66A1CE0546603201F73AE4D07DBE7DCEE3,1.0,dnotua
168,0.0,6745.0,29981.0,26234.8125,19090.07672214214,65.0,3.25,3.25,30070.905597103112,26655970.5,39.77130102685159,432.47214939230486,3291768.8208761537,1493.6633901325915,41860.56299798191,86.45898687419289,0.0,1493.6633901325915,39748.3412749745,0.0,080EA37C5FBA091534C816B93D3665FD10FDBD3554515F010C0EEE4A7A1420B2,1.0,smsreg
170,0.0,6747.0,28195.0,29369.5625,17144.917341724176,75.0,3.75,3.75,30990.67975856459,26655967.0,35.5694420360297,432.47214939230486,3749723.881898192,1493.546578819463,42952.655885866,76.82555067627402,0.0,1493.546578819463,39967.991291973485,0.0,082C2A17A5F36240FEE981EA4D1A497FACE7C2A288B3BD6A3E490EB46FF7C410,1.0,dowgin
173,4412.0,6746.0,1877.0,11806.6,61179.81059188271,80.0,4.0,4.0,23158.08557682032,26477663.5,78.95209043603086,485.7641613127497,3144169.185510321,1493.2835865517898,29063.119227634004,179.43656917279742,0.0,1493.2835865517898,26354.3063754777,1522748.8151658769,08376206B073BF4D531D6E3F8687A75A3643997EEFFD4045629F61066EF1EB04,1.0,gappusin
175,4413.0,6747.0,2460.0,17778.625,30781.67914572578,80.0,4.0,4.0,26218.69168850402,26477663.5,48.52249017419574,504.302914042276,2855513.1083366275,1493.674876981214,37159.91270312413,107.15525181578587,0.0,1493.674876981214,31034.42779468005,844181.8832796277,085C0B6C3DBE375F8CC7148AF32440DA3F48CCF0070CE905BA6B317090C26215,1.0,gappusin
178,841.0,6745.0,1954.0,8945.73611111111,85499.69467313352,80.0,4.0,4.0,13034.48990900392,6911043.0,111.41424398402472,486.0702276640165,3737406.751034472,1491.869397993311,16138.299066929016,222.1851777846615,0.0,1491.869397993311,15663.080685446854,63472.85688959797,088A969AD2722673D98FCDD7EE254FEBDF9495AE625D9F1CF0AC54C5F2BADAF8,1.0,gappusin
179,0.0,6717.0,26158.0,25933.71590909091,19757.177780723083,70.0,3.5,3.5,30252.37726973695,26656001.0,41.38570801884629,432.47214939230486,1724475.5884225664,1493.1986610155766,41869.14023688804,89.85628820689529,0.0,1493.1986610155766,39824.49717547209,0.0,088EDCCCC988C776E2ED4A6AD5BFB97394D1221DEF4F72A05FDCC7309C4DDBD9,1.0,smsreg
180,4472.5,6746.0,2111.0,15329.833333333332,43816.1510357548,80.0,4.0,4.0,25472.77692277892,6911014.0,66.76920373658115,535.5852540702381,4385647.88447439,1491.8697324414716,34759.25487950434,135.535814862149,0.0,1491.8697324414716,26165.910444521716,1215646.0188258437,0894ACC28F45C97FB24600881E1682AE9B49030969F3FD99B72B13907F5DFB70,1.0,gappusin
183,4601.5,6718.0,2245.0,9470.270833333332,80181.13769510062,100.0,5.0,5.0,14696.19322906869,26477660.5,93.073511078307,515.9596462009406,3387975.5505617536,1493.674713862382,19413.833540643274,195.52356307824263,0.0,1493.674713862382,16773.51284844798,2646454.7195816506,08A2360876FE36DB57E2F41F420A643A5AC66FF78260C6027894753ECB6B7119,1.0,kuguo
185,4604.5,6744.0,3427.0,11908.133333333331,63857.44092124936,80.0,4.0,4.0,17951.142641051007,26477659.5,84.77699668426376,494.094913513084,3240679.372910148,1493.674659489438,24414.81000387,175.953673644755,0.0,1493.674659489438,23615.893579631495,3170179.65209368,08C0DA4E4FB3B9A844441DC2B8E2C71A7556F76BCFE59E6E841A0BE5EB69A65E,1.0,gappusin
186,4598.5,6745.0,2106.0,12695.92751842752,73144.15833231046,100.0,5.0,5.0,19513.275392698237,5006305.0,69.44848300445904,521.5807912085609,4553378.402284634,1491.8695652173913,27687.538423551217,183.71945178092037,0.0,1491.8695652173913,26479.85175786614,2582660.851691818,08C18E5022365CB4E41CC028A9E1B00FC951FC0F1EF085BCD69E809601CBC913,1.0,gappusin
187,4617.0,6745.0,1968.0,14517.5,72310.54761745041,100.0,5.0,5.0,21519.9854237288,5006336.0,72.96340885046149,532.4915463306252,4176497.8923178096,1491.958500669344,28775.266595637306,176.0201836477249,0.0,1491.958500669344,29835.471709762594,2118675.2529898803,08D00720E2AC433A3071A4114FE6368CD1CA62AB491EE3F78DEFE1627BAF3A6D,1.0,gappusin
188,4605.0,6745.0,2334.0,38161.5,18169.22929997135,100.0,5.0,5.0,62756.60890087804,26477664.0,26.122185334530204,544.3611635567778,2939284.857329539,1493.6749041676862,84098.82182304752,52.24437066906041,0.0,1493.6749041676862,87070.75649378498,1260320.6202849958,08F402C6BA2526540E9FC8310C11ED81FA4B435374AD9C2809926A60A7D6BA4B,1.0,gappusin
189,4599.5,6745.0,1971.0,10414.585714285717,47439.5643471559,100.0,5.0,5.0,16704.675121712895,26477664.0,79.63492859618417,500.83566180138064,3434109.123688876,1492.8496383707652,16663.914536569515,168.2942626092476,0.0,1492.8496383707652,20334.66128418333,1718766.393672851,08F669CE6CA31563170A5F36A1F0AA62B73A74900DDB2C8455500E2BCB72C454,1.0,airpush
190,4604.0,6745.0,2010.0,13141.76923076923,55751.56459175531,100.0,5.0,5.0,20514.93929004115,26477663.0,73.21340976813313,517.3610224011854,3145446.1656236826,1493.6748497947422,28095.59678655891,139.10547855945296,0.0,1493.6748497947422,26371.44731944423,1253580.570155728,08FD8AEC34663E83643FF4EED1F163AAF99D2C279B12096634F7860A8DEDBB3E,1.0,leadbolt
191,4599.0,6746.0,2065.0,26723.076315789476,29206.14758557501,120.0,6.0,6.0,52703.86640260368,6911043.0,35.883825533975255,470.22021752205234,2256487.493565208,1492.3338189386056,53534.76237351274,66.80650863558051,0.0,1492.3338189386056,56619.16213279988,261487.99109082547,0901EF714AC62DA375C1959D06BF467C215279BAA20E5429CDD10CBAD7D37183,1.0,appsgeyser
192,4604.5,6746.0,1857.0,13148.735294117649,69042.96877644137,80.0,4.0,4.0,17104.1648501158,6911043.0,77.34738034260312,472.6323996915694,3720100.6227693344,1491.958500669344,24372.663662599876,182.95973613078095,0.0,1491.958500669344,21434.515786078297,2336657.3208867065,093688131CB2DFF6348F3EE0788A2EB0FCB664C86CA10448058E25A79E10BE5F,1.0,gappusin
193,4412.0,6747.0,2151.0,10202.5,78815.42699724519,80.0,4.0,4.0,18133.54904639922,5006450.0,86.09434632595101,459.2884527154277,3988681.157963241,1491.8384615384616,21113.353343831663,184.32424683064696,0.0,1491.8384615384616,19135.183262367125,585283.284584552,0943209DAAAC1766E93E5A2D4635F0FEDC0287477EA26C9457B1115463E9BD27,1.0,gappusin
194,3573.0,6746.0,2323.0,10698.583333333334,68260.12930299965,100.0,5.0,5.0,19663.060634501133,6911043.0,84.77655322756449,469.3241668119372,2849571.1101916647,1492.0142092945505,26245.866438783247,182.2866031499125,0.0,1492.0142092945505,26009.411033538163,446177.39231834415,0944D1AE4EE37801D4E3377805371C9CFDB4D880B3947B8CDC58A037B28E4DFC,1.0,gappusin
195,4607.0,6746.0,2839.0,9295.133333333331,73472.43487464915,80.0,4.0,4.0,13686.111504907583,6910723.0,92.25633842979713,462.10823031939776,5115637.495933312,1491.9586680053546,20251.8497043179,200.2372040725167,0.0,1491.9586680053546,16058.471102724094,2630798.2857060195,0945D1D9285A556CA6FA2A32810EE1E8FBEE330A643EA7CB7BC2D2150ABA2680,1.0,smsreg
196,0.0,6747.0,255226.0,29985.625,14912.242815555415,80.0,4.0,4.0,29958.940359765988,26655996.5,34.71264996358977,432.47214939230486,977940.5086984688,1493.664794361481,43213.5909185623,75.0974028917089,0.0,1493.664794361481,38914.71272331958,0.0,0945D4BD2AE23A9F4B513DD376819BE4002A2BDAEADE4DA2ACF14E0AAE448FE9,1.0,gappusin
197,2906.5,6746.0,2307.0,13342.166666666666,49329.9779668132,85.0,4.25,4.25,21593.385560680897,5006450.0,63.88085308316375,462.3086906427208,2904128.609116433,1491.9583333333333,28842.01058737449,141.2174070224592,0.0,1491.9583333333333,22168.62460527491,953474.320241692,094E7C107A6D252C210513401A8208E25DE93431D4BADF32C0B5501D15F82756,1.0,dowgin
198,4602.0,6745.0,8371.0,9423.319444444443,86140.02701796143,80.0,4.0,4.0,15545.315306044846,6911043.0,115.21446120839082,487.39152770122087,3631561.428829713,1491.958500669344,16516.122215568703,234.8579504268924,0.0,1491.958500669344,17650.766185563174,2533409.961859714,09511A1FA1995FAE2929E36B0815598921538F04FFECF3DF6664BDD668AAF277,1.0,gappusin
199,4611.5,6746.0,2065.0,12379.807692307691,70714.54705691412,80.0,4.0,4.0,18197.434364235367,6910956.0,86.94848647732334,503.32098005404106,3999140.51378842,1491.8695652173913,26373.864801006486,166.61600191981705,0.0,1491.8695652173913,21766.060951351035,2490904.22143848,096B82E1E4A8F65123C9BA3B801C19C4D6DADF97D9A602740C8D1BBF3DB3F794,1.0,gappusin
201,4263.666666666667,6744.0,2183.0,11750.692307692309,34942.441196128086,100.0,5.0,5.0,22601.23735135654,26477663.0,71.52236071462474,481.28600285052977,2863984.8955478454,1493.0097826086956,22974.82448901226,147.3184818783725,0.0,1493.0097826086956,23056.29710286783,1033933.42289059,0977B0E411C9C4EED5233978C65570340F64B0C7CBB6294B03BD0FB64E6F482F,1.0,gappusin
202,4619.0,6717.0,1879.0,10327.460227272728,89744.16207605632,80.0,4.0,4.0,13254.507639178111,5006421.0,105.40963784898808,556.0132205629799,3915002.329779729,1491.1755580779418,20370.835251065186,213.46841018501195,0.0,1491.1755580779418,20673.96687558915,3427467.334098529,09849EA3D2758AD7D94AF4BFCA8BCB2FAAD91107CFD42AA87D0CA0281EB88696,1.0,smsreg
203,4606.0,6745.0,2368.0,18752.08542214137,39606.07472852126,80.0,4.0,4.0,30609.577434972096,6911014.0,48.81022144989152,502.45599638620433,3830891.977619792,1491.8695652173913,43560.09900636269,101.0784284759781,0.0,1491.8695652173913,37343.9050785889,2459824.625963002,09880B2B15798E2D124D8ABA7EB76533AB6DAD6BF0A13BDCD8301174432DBA0B,1.0,gappusin
210,4599.0,6745.0,2004.0,13470.625,52184.43314885203,80.0,4.0,4.0,20895.82451745953,26477660.5,74.83909594372099,515.1354016124885,3420105.54167764,1493.674713862382,24559.40530091018,155.40619293678853,0.0,1493.674713862382,18310.906483568742,1450965.5172413792,09D6863323F82FC633FAD61834A393F128005173E92499F9896BD288E71AD75A,1.0,gappusin
